variables="x","skinfr","5percenterror"
#Flat plate theory Cf as a fn of x, specifically for Re_L=5 million (L=2) case
#The theories are from White "Viscous Fluid Flow" McGraw Hill, New York, 1974 (Cf as fn of Re_x)
zone, t="theory 1, White 6-112a"
        0.216000E+00        0.367821E-02        0.183911E-03
        0.218000E+00        0.367144E-02        0.183572E-03
        0.220000E+00        0.366474E-02        0.183237E-03
        0.222000E+00        0.365811E-02        0.182906E-03
        0.224000E+00        0.365156E-02        0.182578E-03
        0.226000E+00        0.364507E-02        0.182254E-03
        0.228000E+00        0.363865E-02        0.181933E-03
        0.230000E+00        0.363230E-02        0.181615E-03
        0.232000E+00        0.362602E-02        0.181301E-03
        0.234000E+00        0.361980E-02        0.180990E-03
        0.236000E+00        0.361364E-02        0.180682E-03
        0.238000E+00        0.360755E-02        0.180377E-03
        0.240000E+00        0.360152E-02        0.180076E-03
        0.242000E+00        0.359554E-02        0.179777E-03
        0.244000E+00        0.358963E-02        0.179482E-03
        0.246000E+00        0.358377E-02        0.179189E-03
        0.248000E+00        0.357798E-02        0.178899E-03
        0.250000E+00        0.357223E-02        0.178612E-03
        0.252000E+00        0.356654E-02        0.178327E-03
        0.254000E+00        0.356091E-02        0.178045E-03
        0.256000E+00        0.355533E-02        0.177766E-03
        0.258000E+00        0.354980E-02        0.177490E-03
        0.260000E+00        0.354432E-02        0.177216E-03
        0.262000E+00        0.353889E-02        0.176945E-03
        0.264000E+00        0.353351E-02        0.176676E-03
        0.266000E+00        0.352819E-02        0.176409E-03
        0.268000E+00        0.352290E-02        0.176145E-03
        0.270000E+00        0.351767E-02        0.175883E-03
        0.272000E+00        0.351248E-02        0.175624E-03
        0.274000E+00        0.350734E-02        0.175367E-03
        0.276000E+00        0.350224E-02        0.175112E-03
        0.278000E+00        0.349719E-02        0.174859E-03
        0.280000E+00        0.349218E-02        0.174609E-03
        0.282000E+00        0.348721E-02        0.174360E-03
        0.284000E+00        0.348228E-02        0.174114E-03
        0.286000E+00        0.347740E-02        0.173870E-03
        0.288000E+00        0.347256E-02        0.173628E-03
        0.290000E+00        0.346775E-02        0.173388E-03
        0.292000E+00        0.346299E-02        0.173149E-03
        0.294000E+00        0.345826E-02        0.172913E-03
        0.296000E+00        0.345358E-02        0.172679E-03
        0.298000E+00        0.344893E-02        0.172447E-03
        0.300000E+00        0.344432E-02        0.172216E-03
        0.302000E+00        0.343975E-02        0.171987E-03
        0.304000E+00        0.343521E-02        0.171760E-03
        0.306000E+00        0.343071E-02        0.171535E-03
        0.308000E+00        0.342624E-02        0.171312E-03
        0.310000E+00        0.342181E-02        0.171090E-03
        0.312000E+00        0.341741E-02        0.170870E-03
        0.314000E+00        0.341304E-02        0.170652E-03
        0.316000E+00        0.340871E-02        0.170436E-03
        0.318000E+00        0.340441E-02        0.170221E-03
        0.320000E+00        0.340015E-02        0.170007E-03
        0.322000E+00        0.339591E-02        0.169796E-03
        0.324000E+00        0.339171E-02        0.169585E-03
        0.326000E+00        0.338754E-02        0.169377E-03
        0.328000E+00        0.338340E-02        0.169170E-03
        0.330000E+00        0.337929E-02        0.168964E-03
        0.332000E+00        0.337520E-02        0.168760E-03
        0.334000E+00        0.337115E-02        0.168558E-03
        0.336000E+00        0.336713E-02        0.168356E-03
        0.338000E+00        0.336314E-02        0.168157E-03
        0.340000E+00        0.335917E-02        0.167958E-03
        0.342000E+00        0.335523E-02        0.167762E-03
        0.344000E+00        0.335132E-02        0.167566E-03
        0.346000E+00        0.334744E-02        0.167372E-03
        0.348000E+00        0.334358E-02        0.167179E-03
        0.350000E+00        0.333975E-02        0.166988E-03
        0.352000E+00        0.333595E-02        0.166797E-03
        0.354000E+00        0.333217E-02        0.166608E-03
        0.356000E+00        0.332842E-02        0.166421E-03
        0.358000E+00        0.332469E-02        0.166234E-03
        0.360000E+00        0.332099E-02        0.166049E-03
        0.362000E+00        0.331731E-02        0.165865E-03
        0.364000E+00        0.331366E-02        0.165683E-03
        0.366000E+00        0.331003E-02        0.165501E-03
        0.368000E+00        0.330642E-02        0.165321E-03
        0.370000E+00        0.330284E-02        0.165142E-03
        0.372000E+00        0.329928E-02        0.164964E-03
        0.374000E+00        0.329574E-02        0.164787E-03
        0.376000E+00        0.329223E-02        0.164611E-03
        0.378000E+00        0.328874E-02        0.164437E-03
        0.380000E+00        0.328527E-02        0.164263E-03
        0.382000E+00        0.328182E-02        0.164091E-03
        0.384000E+00        0.327840E-02        0.163920E-03
        0.386000E+00        0.327499E-02        0.163750E-03
        0.388000E+00        0.327161E-02        0.163580E-03
        0.390000E+00        0.326825E-02        0.163412E-03
        0.392000E+00        0.326490E-02        0.163245E-03
        0.394000E+00        0.326158E-02        0.163079E-03
        0.396000E+00        0.325828E-02        0.162914E-03
        0.398000E+00        0.325500E-02        0.162750E-03
        0.400000E+00        0.325174E-02        0.162587E-03
        0.402000E+00        0.324850E-02        0.162425E-03
        0.404000E+00        0.324527E-02        0.162264E-03
        0.406000E+00        0.324207E-02        0.162104E-03
        0.408000E+00        0.323889E-02        0.161944E-03
        0.410000E+00        0.323572E-02        0.161786E-03
        0.412000E+00        0.323257E-02        0.161629E-03
        0.414000E+00        0.322944E-02        0.161472E-03
        0.416000E+00        0.322633E-02        0.161317E-03
        0.418000E+00        0.322324E-02        0.161162E-03
        0.420000E+00        0.322016E-02        0.161008E-03
        0.422000E+00        0.321710E-02        0.160855E-03
        0.424000E+00        0.321406E-02        0.160703E-03
        0.426000E+00        0.321104E-02        0.160552E-03
        0.428000E+00        0.320803E-02        0.160402E-03
        0.430000E+00        0.320504E-02        0.160252E-03
        0.432000E+00        0.320207E-02        0.160104E-03
        0.434000E+00        0.319911E-02        0.159956E-03
        0.436000E+00        0.319617E-02        0.159809E-03
        0.438000E+00        0.319325E-02        0.159662E-03
        0.440000E+00        0.319034E-02        0.159517E-03
        0.442000E+00        0.318745E-02        0.159372E-03
        0.444000E+00        0.318457E-02        0.159229E-03
        0.446000E+00        0.318171E-02        0.159086E-03
        0.448000E+00        0.317887E-02        0.158943E-03
        0.450000E+00        0.317603E-02        0.158802E-03
        0.452000E+00        0.317322E-02        0.158661E-03
        0.454000E+00        0.317042E-02        0.158521E-03
        0.456000E+00        0.316763E-02        0.158382E-03
        0.458000E+00        0.316486E-02        0.158243E-03
        0.460000E+00        0.316210E-02        0.158105E-03
        0.462000E+00        0.315936E-02        0.157968E-03
        0.464000E+00        0.315663E-02        0.157832E-03
        0.466000E+00        0.315392E-02        0.157696E-03
        0.468000E+00        0.315122E-02        0.157561E-03
        0.470000E+00        0.314853E-02        0.157427E-03
        0.472000E+00        0.314586E-02        0.157293E-03
        0.474000E+00        0.314320E-02        0.157160E-03
        0.476000E+00        0.314055E-02        0.157028E-03
        0.478000E+00        0.313792E-02        0.156896E-03
        0.480000E+00        0.313530E-02        0.156765E-03
        0.482000E+00        0.313270E-02        0.156635E-03
        0.484000E+00        0.313010E-02        0.156505E-03
        0.486000E+00        0.312752E-02        0.156376E-03
        0.488000E+00        0.312495E-02        0.156248E-03
        0.490000E+00        0.312240E-02        0.156120E-03
        0.492000E+00        0.311986E-02        0.155993E-03
        0.494000E+00        0.311733E-02        0.155866E-03
        0.496000E+00        0.311481E-02        0.155740E-03
        0.498000E+00        0.311230E-02        0.155615E-03
        0.500000E+00        0.310981E-02        0.155490E-03
        0.502000E+00        0.310733E-02        0.155366E-03
        0.504000E+00        0.310486E-02        0.155243E-03
        0.506000E+00        0.310240E-02        0.155120E-03
        0.508000E+00        0.309995E-02        0.154998E-03
        0.510000E+00        0.309752E-02        0.154876E-03
        0.512000E+00        0.309509E-02        0.154755E-03
        0.514000E+00        0.309268E-02        0.154634E-03
        0.516000E+00        0.309028E-02        0.154514E-03
        0.518000E+00        0.308789E-02        0.154394E-03
        0.520000E+00        0.308551E-02        0.154276E-03
        0.522000E+00        0.308314E-02        0.154157E-03
        0.524000E+00        0.308079E-02        0.154039E-03
        0.526000E+00        0.307844E-02        0.153922E-03
        0.528000E+00        0.307610E-02        0.153805E-03
        0.530000E+00        0.307378E-02        0.153689E-03
        0.532000E+00        0.307146E-02        0.153573E-03
        0.534000E+00        0.306916E-02        0.153458E-03
        0.536000E+00        0.306687E-02        0.153343E-03
        0.538000E+00        0.306458E-02        0.153229E-03
        0.540000E+00        0.306231E-02        0.153115E-03
        0.542000E+00        0.306005E-02        0.153002E-03
        0.544000E+00        0.305779E-02        0.152890E-03
        0.546000E+00        0.305555E-02        0.152777E-03
        0.548000E+00        0.305331E-02        0.152666E-03
        0.550000E+00        0.305109E-02        0.152555E-03
        0.552000E+00        0.304888E-02        0.152444E-03
        0.554000E+00        0.304667E-02        0.152334E-03
        0.556000E+00        0.304448E-02        0.152224E-03
        0.558000E+00        0.304229E-02        0.152115E-03
        0.560000E+00        0.304012E-02        0.152006E-03
        0.562000E+00        0.303795E-02        0.151897E-03
        0.564000E+00        0.303579E-02        0.151790E-03
        0.566000E+00        0.303364E-02        0.151682E-03
        0.568000E+00        0.303150E-02        0.151575E-03
        0.570000E+00        0.302937E-02        0.151469E-03
        0.572000E+00        0.302725E-02        0.151363E-03
        0.574000E+00        0.302514E-02        0.151257E-03
        0.576000E+00        0.302304E-02        0.151152E-03
        0.578000E+00        0.302094E-02        0.151047E-03
        0.580000E+00        0.301885E-02        0.150943E-03
        0.582000E+00        0.301678E-02        0.150839E-03
        0.584000E+00        0.301471E-02        0.150735E-03
        0.586000E+00        0.301265E-02        0.150632E-03
        0.588000E+00        0.301059E-02        0.150530E-03
        0.590000E+00        0.300855E-02        0.150428E-03
        0.592000E+00        0.300651E-02        0.150326E-03
        0.594000E+00        0.300449E-02        0.150224E-03
        0.596000E+00        0.300247E-02        0.150123E-03
        0.598000E+00        0.300046E-02        0.150023E-03
        0.600000E+00        0.299845E-02        0.149923E-03
        0.602000E+00        0.299646E-02        0.149823E-03
        0.604000E+00        0.299447E-02        0.149724E-03
        0.606000E+00        0.299249E-02        0.149625E-03
